Nom;Poste;Date;Vitesse_m.s-1
Ravine des Cabris;97416410;21/09/2016;1.0
Ravine des Cabris;97416410;22/09/2016;1.0
Ravine des Cabris;97416410;23/09/2016;1.4
Ravine des Cabris;97416410;24/09/2016;1.2
Ravine des Cabris;97416410;25/09/2016;1.5
Ravine des Cabris;97416410;26/09/2016;1.5
Ravine des Cabris;97416410;27/09/2016;1.6
Ravine des Cabris;97416410;28/09/2016;1.2
Ravine des Cabris;97416410;29/09/2016;1.6
Ravine des Cabris;97416410;30/09/2016;1.8
Ravine des Cabris;97416410;01/10/2016;1.3
Ravine des Cabris;97416410;02/10/2016;1.3
Ravine des Cabris;97416410;03/10/2016;1.4
Ravine des Cabris;97416410;04/10/2016;1.5
Ravine des Cabris;97416410;05/10/2016;1.2
Ravine des Cabris;97416410;06/10/2016;1.4
Ravine des Cabris;97416410;07/10/2016;0.9
Ravine des Cabris;97416410;08/10/2016;1.2
Ravine des Cabris;97416410;09/10/2016;1.2
Ravine des Cabris;97416410;10/10/2016;1.5
Ravine des Cabris;97416410;11/10/2016;1.6
Ravine des Cabris;97416410;12/10/2016;1.6
Ravine des Cabris;97416410;13/10/2016;1.5
Ravine des Cabris;97416410;14/10/2016;1.2
Ravine des Cabris;97416410;15/10/2016;1.4
Ravine des Cabris;97416410;16/10/2016;1.6
Ravine des Cabris;97416410;17/10/2016;1.6
Ravine des Cabris;97416410;18/10/2016;1.3
Ravine des Cabris;97416410;19/10/2016;1.8
Ravine des Cabris;97416410;20/10/2016;1.8
Ravine des Cabris;97416410;21/10/2016;1.3
Ravine des Cabris;97416410;22/10/2016;1.3
Ravine des Cabris;97416410;23/10/2016;1.3
Ravine des Cabris;97416410;24/10/2016;0.9
Ravine des Cabris;97416410;25/10/2016;0.5
Ravine des Cabris;97416410;26/10/2016;0.7
Ravine des Cabris;97416410;27/10/2016;1.0
Ravine des Cabris;97416410;28/10/2016;0.8
Ravine des Cabris;97416410;29/10/2016;0.9
Ravine des Cabris;97416410;30/10/2016;1.1
Ravine des Cabris;97416410;31/10/2016;1.0
Ravine des Cabris;97416410;01/11/2016;1.1
Ravine des Cabris;97416410;02/11/2016;1.2
Ravine des Cabris;97416410;03/11/2016;0.9
Ravine des Cabris;97416410;04/11/2016;1.9
Ravine des Cabris;97416410;05/11/2016;1.3
Ravine des Cabris;97416410;06/11/2016;1.4
Ravine des Cabris;97416410;07/11/2016;1.5
Ravine des Cabris;97416410;08/11/2016;1.6
Ravine des Cabris;97416410;09/11/2016;1.1
Ravine des Cabris;97416410;10/11/2016;1.0
Ravine des Cabris;97416410;11/11/2016;1.0
Ravine des Cabris;97416410;12/11/2016;1.3
Ravine des Cabris;97416410;13/11/2016;1.1
Ravine des Cabris;97416410;14/11/2016;1.3
Ravine des Cabris;97416410;15/11/2016;1.4
Ravine des Cabris;97416410;16/11/2016;1.1
Ravine des Cabris;97416410;17/11/2016;1.4
Ravine des Cabris;97416410;18/11/2016;1.5
Ravine des Cabris;97416410;19/11/2016;1.3
Ravine des Cabris;97416410;20/11/2016;1.3
Ravine des Cabris;97416410;21/11/2016;1.4
Ravine des Cabris;97416410;22/11/2016;1.2
Ravine des Cabris;97416410;23/11/2016;1.5
Ravine des Cabris;97416410;24/11/2016;1.3
Ravine des Cabris;97416410;25/11/2016;1.3
Ravine des Cabris;97416410;26/11/2016;1.3
Ravine des Cabris;97416410;27/11/2016;1.0
Ravine des Cabris;97416410;28/11/2016;1.0
Ravine des Cabris;97416410;29/11/2016;0.9
Ravine des Cabris;97416410;30/11/2016;0.8
Ravine des Cabris;97416410;01/12/2016;1.0
Ravine des Cabris;97416410;02/12/2016;0.9
Ravine des Cabris;97416410;03/12/2016;1.4
Ravine des Cabris;97416410;04/12/2016;1.1
Ravine des Cabris;97416410;05/12/2016;1.3
Ravine des Cabris;97416410;06/12/2016;1.1
Ravine des Cabris;97416410;07/12/2016;1.1
Ravine des Cabris;97416410;08/12/2016;1.0
Ravine des Cabris;97416410;09/12/2016;1.1
Ravine des Cabris;97416410;10/12/2016;1.2
Ravine des Cabris;97416410;11/12/2016;1.2
Ravine des Cabris;97416410;12/12/2016;1.1
Ravine des Cabris;97416410;13/12/2016;1.1
Ravine des Cabris;97416410;14/12/2016;1.3
Ravine des Cabris;97416410;15/12/2016;1.2
Ravine des Cabris;97416410;16/12/2016;1.1
Ravine des Cabris;97416410;17/12/2016;1.0
Ravine des Cabris;97416410;18/12/2016;0.9
Ravine des Cabris;97416410;19/12/2016;1.3
Ravine des Cabris;97416410;20/12/2016;1.3
Ravine des Cabris;97416410;21/12/2016;1.3
Ravine des Cabris;97416410;22/12/2016;1.4
Ravine des Cabris;97416410;23/12/2016;1.3
Ravine des Cabris;97416410;24/12/2016;0.9
Ravine des Cabris;97416410;25/12/2016;0.9
Ravine des Cabris;97416410;26/12/2016;1.1
Ravine des Cabris;97416410;27/12/2016;1.3
Ravine des Cabris;97416410;28/12/2016;1.2
Ravine des Cabris;97416410;29/12/2016;1.3
Ravine des Cabris;97416410;30/12/2016;1.2
Ravine des Cabris;97416410;31/12/2016;0.8
Pierrefonds;97416415;01/01/2016;0.9
Pierrefonds;97416415;02/01/2016;2.6
Pierrefonds;97416415;03/01/2016;0.3
Pierrefonds;97416415;04/01/2016;0.5
Pierrefonds;97416415;05/01/2016;1.0
Pierrefonds;97416415;06/01/2016;1.4
Pierrefonds;97416415;07/01/2016;1.2
Pierrefonds;97416415;08/01/2016;0.8
Pierrefonds;97416415;09/01/2016;1.2
Pierrefonds;97416415;10/01/2016;0.8
Pierrefonds;97416415;11/01/2016;0.4
Pierrefonds;97416415;12/01/2016;0.8
Pierrefonds;97416415;13/01/2016;1.1
Pierrefonds;97416415;14/01/2016;1.3
Pierrefonds;97416415;15/01/2016;0.7
Pierrefonds;97416415;16/01/2016;0.5
Pierrefonds;97416415;17/01/2016;0.3
Pierrefonds;97416415;18/01/2016;0.5
Pierrefonds;97416415;19/01/2016;0.3
Pierrefonds;97416415;20/01/2016;0.8
Pierrefonds;97416415;21/01/2016;0.9
Pierrefonds;97416415;22/01/2016;0.7
Pierrefonds;97416415;23/01/2016;1.2
Pierrefonds;97416415;24/01/2016;0.7
Pierrefonds;97416415;25/01/2016;1.0
Pierrefonds;97416415;26/01/2016;0.7
Pierrefonds;97416415;27/01/2016;1.2
Pierrefonds;97416415;28/01/2016;1.3
Pierrefonds;97416415;29/01/2016;1.1
Pierrefonds;97416415;30/01/2016;1.0
Pierrefonds;97416415;31/01/2016;1.4
Pierrefonds;97416415;01/02/2016;1.0
Pierrefonds;97416415;02/02/2016;1.4
Pierrefonds;97416415;03/02/2016;1.8
Pierrefonds;97416415;04/02/2016;0.5
Pierrefonds;97416415;05/02/2016;0.2
Pierrefonds;97416415;06/02/2016;0.0
Pierrefonds;97416415;07/02/2016;0.0
Pierrefonds;97416415;08/02/2016;0.2
Pierrefonds;97416415;09/02/2016;0.5
Pierrefonds;97416415;10/02/2016;0.3
Pierrefonds;97416415;11/02/2016;2.0
Pierrefonds;97416415;12/02/2016;0.4
Pierrefonds;97416415;13/02/2016;0.5
Pierrefonds;97416415;14/02/2016;0.6
Pierrefonds;97416415;15/02/2016;1.2
Pierrefonds;97416415;16/02/2016;1.2
Pierrefonds;97416415;17/02/2016;0.3
Pierrefonds;97416415;18/02/2016;0.1
Pierrefonds;97416415;19/02/2016;0.4
Pierrefonds;97416415;20/02/2016;0.6
Pierrefonds;97416415;21/02/2016;0.6
Pierrefonds;97416415;22/02/2016;0.5
Pierrefonds;97416415;23/02/2016;0.3
Pierrefonds;97416415;24/02/2016;0.1
Pierrefonds;97416415;25/02/2016;0.0
Pierrefonds;97416415;26/02/2016;0.5
Pierrefonds;97416415;27/02/2016;0.7
Pierrefonds;97416415;28/02/2016;1.3
Pierrefonds;97416415;29/02/2016;0.5
Pierrefonds;97416415;01/03/2016;0.8
Pierrefonds;97416415;02/03/2016;0.5
Pierrefonds;97416415;03/03/2016;0.1
Pierrefonds;97416415;04/03/2016;0.5
Pierrefonds;97416415;05/03/2016;0.2
Pierrefonds;97416415;06/03/2016;0.8
Pierrefonds;97416415;07/03/2016;0.5
Pierrefonds;97416415;08/03/2016;0.1
Pierrefonds;97416415;09/03/2016;1.1
Pierrefonds;97416415;10/03/2016;0.6
Pierrefonds;97416415;11/03/2016;1.1
Pierrefonds;97416415;12/03/2016;0.6
Pierrefonds;97416415;13/03/2016;0.5
Pierrefonds;97416415;14/03/2016;0.1
Pierrefonds;97416415;15/03/2016;0.2
Pierrefonds;97416415;16/03/2016;0.1
Pierrefonds;97416415;17/03/2016;0.2
Pierrefonds;97416415;18/03/2016;0.3
Pierrefonds;97416415;19/03/2016;0.4
Pierrefonds;97416415;20/03/2016;0.6
Pierrefonds;97416415;21/03/2016;0.7
Pierrefonds;97416415;22/03/2016;0.2
Pierrefonds;97416415;23/03/2016;0.2
Pierrefonds;97416415;24/03/2016;0.5
Pierrefonds;97416415;25/03/2016;0.5
Pierrefonds;97416415;26/03/2016;0.6
Pierrefonds;97416415;27/03/2016;0.4
Pierrefonds;97416415;28/03/2016;1.2
Pierrefonds;97416415;29/03/2016;0.6
Pierrefonds;97416415;30/03/2016;0.9
Pierrefonds;97416415;31/03/2016;0.8
Pierrefonds;97416415;01/04/2016;1.0
Pierrefonds;97416415;02/04/2016;1.0
Pierrefonds;97416415;03/04/2016;0.4
Pierrefonds;97416415;04/04/2016;0.8
Pierrefonds;97416415;05/04/2016;0.8
Pierrefonds;97416415;06/04/2016;0.6
Pierrefonds;97416415;07/04/2016;0.3
Pierrefonds;97416415;08/04/2016;0.3
Pierrefonds;97416415;09/04/2016;0.3
Pierrefonds;97416415;10/04/2016;0.6
Pierrefonds;97416415;11/04/2016;0.7
Pierrefonds;97416415;12/04/2016;0.9
Pierrefonds;97416415;13/04/2016;1.3
Pierrefonds;97416415;14/04/2016;1.4
Pierrefonds;97416415;15/04/2016;1.6
Pierrefonds;97416415;16/04/2016;2.2
Pierrefonds;97416415;17/04/2016;1.3
Pierrefonds;97416415;18/04/2016;0.5
Pierrefonds;97416415;19/04/2016;0.4
Pierrefonds;97416415;20/04/2016;0.2
Pierrefonds;97416415;21/04/2016;0.1
Pierrefonds;97416415;22/04/2016;0.8
Pierrefonds;97416415;23/04/2016;0.5
Pierrefonds;97416415;24/04/2016;0.3
Pierrefonds;97416415;25/04/2016;0.4
Pierrefonds;97416415;26/04/2016;0.3
Pierrefonds;97416415;27/04/2016;0.3
Pierrefonds;97416415;28/04/2016;0.1
Pierrefonds;97416415;29/04/2016;0.3
Pierrefonds;97416415;30/04/2016;0.2
Pierrefonds;97416415;01/05/2016;0.2
Pierrefonds;97416415;02/05/2016;0.2
Pierrefonds;97416415;03/05/2016;0.2
Pierrefonds;97416415;04/05/2016;0.3
Pierrefonds;97416415;05/05/2016;0.1
Pierrefonds;97416415;06/05/2016;1.1
Pierrefonds;97416415;07/05/2016;1.4
Pierrefonds;97416415;08/05/2016;0.3
Pierrefonds;97416415;09/05/2016;0.6
Pierrefonds;97416415;10/05/2016;1.6
Pierrefonds;97416415;11/05/2016;1.4
Pierrefonds;97416415;12/05/2016;1.5
Pierrefonds;97416415;13/05/2016;1.8
Pierrefonds;97416415;14/05/2016;1.5
Pierrefonds;97416415;15/05/2016;0.0
Pierrefonds;97416415;16/05/2016;0.8
Pierrefonds;97416415;17/05/2016;0.3
Pierrefonds;97416415;18/05/2016;0.0
Pierrefonds;97416415;19/05/2016;1.5
Pierrefonds;97416415;20/05/2016;0.9
Pierrefonds;97416415;21/05/2016;0.5
Pierrefonds;97416415;22/05/2016;0.4
Pierrefonds;97416415;23/05/2016;0.7
Pierrefonds;97416415;24/05/2016;1.3
Pierrefonds;97416415;25/05/2016;1.2
Pierrefonds;97416415;26/05/2016;0.9
Pierrefonds;97416415;27/05/2016;1.1
Pierrefonds;97416415;28/05/2016;0.2
Pierrefonds;97416415;29/05/2016;0.8
Pierrefonds;97416415;30/05/2016;0.5
Pierrefonds;97416415;31/05/2016;1.0
Pierrefonds;97416415;01/06/2016;2.2
Pierrefonds;97416415;02/06/2016;1.4
Pierrefonds;97416415;03/06/2016;0.9
Pierrefonds;97416415;04/06/2016;0.3
Pierrefonds;97416415;05/06/2016;0.3
Pierrefonds;97416415;06/06/2016;0.0
Pierrefonds;97416415;07/06/2016;0.5
Pierrefonds;97416415;08/06/2016;0.5
Pierrefonds;97416415;09/06/2016;1.0
Pierrefonds;97416415;10/06/2016;0.5
Pierrefonds;97416415;11/06/2016;0.2
Pierrefonds;97416415;12/06/2016;0.9
Pierrefonds;97416415;13/06/2016;0.7
Pierrefonds;97416415;14/06/2016;0.7
Pierrefonds;97416415;15/06/2016;1.1
Pierrefonds;97416415;16/06/2016;0.9
Pierrefonds;97416415;17/06/2016;1.0
Pierrefonds;97416415;18/06/2016;0.8
Pierrefonds;97416415;19/06/2016;0.4
Pierrefonds;97416415;20/06/2016;1.9
Pierrefonds;97416415;21/06/2016;2.0
Pierrefonds;97416415;22/06/2016;0.2
Pierrefonds;97416415;23/06/2016;0.4
Pierrefonds;97416415;24/06/2016;0.8
Pierrefonds;97416415;25/06/2016;1.2
Pierrefonds;97416415;26/06/2016;1.2
Pierrefonds;97416415;27/06/2016;0.8
Pierrefonds;97416415;28/06/2016;0.8
Pierrefonds;97416415;29/06/2016;0.3
Pierrefonds;97416415;30/06/2016;0.4
Pierrefonds;97416415;01/07/2016;1.1
Pierrefonds;97416415;02/07/2016;0.9
Pierrefonds;97416415;03/07/2016;0.8
Pierrefonds;97416415;04/07/2016;0.6
Pierrefonds;97416415;05/07/2016;0.7
Pierrefonds;97416415;06/07/2016;1.0
Pierrefonds;97416415;07/07/2016;1.1
Pierrefonds;97416415;08/07/2016;0.5
Pierrefonds;97416415;09/07/2016;0.3
Pierrefonds;97416415;10/07/2016;0.5
Pierrefonds;97416415;11/07/2016;0.5
Pierrefonds;97416415;12/07/2016;1.0
Pierrefonds;97416415;13/07/2016;0.8
Pierrefonds;97416415;14/07/2016;0.8
Pierrefonds;97416415;15/07/2016;0.7
Pierrefonds;97416415;16/07/2016;1.7
Pierrefonds;97416415;17/07/2016;1.5
Pierrefonds;97416415;18/07/2016;1.3
Pierrefonds;97416415;19/07/2016;0.9
Pierrefonds;97416415;20/07/2016;0.7
Pierrefonds;97416415;21/07/2016;0.8
Pierrefonds;97416415;22/07/2016;0.8
Pierrefonds;97416415;23/07/2016;1.1
Pierrefonds;97416415;24/07/2016;1.3
Pierrefonds;97416415;25/07/2016;0.1
Pierrefonds;97416415;26/07/2016;1.0
Pierrefonds;97416415;27/07/2016;1.1
Pierrefonds;97416415;28/07/2016;0.7
Pierrefonds;97416415;29/07/2016;1.5
Pierrefonds;97416415;30/07/2016;0.5
Pierrefonds;97416415;31/07/2016;0.8
Pierrefonds;97416415;01/08/2016;1.6
Pierrefonds;97416415;02/08/2016;1.2
Pierrefonds;97416415;03/08/2016;0.9
Pierrefonds;97416415;04/08/2016;1.0
Pierrefonds;97416415;05/08/2016;0.8
Pierrefonds;97416415;06/08/2016;0.5
Pierrefonds;97416415;07/08/2016;1.3
Pierrefonds;97416415;08/08/2016;1.6
Pierrefonds;97416415;09/08/2016;1.3
Pierrefonds;97416415;10/08/2016;1.2
Pierrefonds;97416415;11/08/2016;0.7
Pierrefonds;97416415;12/08/2016;1.1
Pierrefonds;97416415;13/08/2016;1.2
Pierrefonds;97416415;14/08/2016;2.3
Pierrefonds;97416415;15/08/2016;2.3
Pierrefonds;97416415;16/08/2016;1.6
Pierrefonds;97416415;17/08/2016;2.0
Pierrefonds;97416415;18/08/2016;1.4
Pierrefonds;97416415;19/08/2016;1.8
Pierrefonds;97416415;20/08/2016;1.3
Pierrefonds;97416415;21/08/2016;1.1
Pierrefonds;97416415;22/08/2016;1.5
Pierrefonds;97416415;23/08/2016;1.0
Pierrefonds;97416415;24/08/2016;0.8
Pierrefonds;97416415;25/08/2016;1.4
Pierrefonds;97416415;26/08/2016;0.5
Pierrefonds;97416415;27/08/2016;0.7
Pierrefonds;97416415;28/08/2016;1.9
Pierrefonds;97416415;29/08/2016;2.0
Pierrefonds;97416415;30/08/2016;1.4
Pierrefonds;97416415;31/08/2016;1.5
Pierrefonds;97416415;01/09/2016;1.9
Pierrefonds;97416415;02/09/2016;0.8
Pierrefonds;97416415;03/09/2016;0.3
Pierrefonds;97416415;04/09/2016;1.0
Pierrefonds;97416415;05/09/2016;1.7
Pierrefonds;97416415;06/09/2016;0.8
Pierrefonds;97416415;07/09/2016;0.5
Pierrefonds;97416415;08/09/2016;0.6
Pierrefonds;97416415;09/09/2016;0.7
Pierrefonds;97416415;10/09/2016;0.3
Pierrefonds;97416415;11/09/2016;1.0
Pierrefonds;97416415;12/09/2016;0.6
Pierrefonds;97416415;13/09/2016;0.9
Pierrefonds;97416415;14/09/2016;1.1
Pierrefonds;97416415;15/09/2016;0.8
Pierrefonds;97416415;16/09/2016;1.1
Pierrefonds;97416415;17/09/2016;1.7
Pierrefonds;97416415;18/09/2016;2.0
Pierrefonds;97416415;19/09/2016;1.4
Pierrefonds;97416415;20/09/2016;0.8
Pierrefonds;97416415;21/09/2016;0.7
Pierrefonds;97416415;22/09/2016;0.5
Pierrefonds;97416415;23/09/2016;0.3
Pierrefonds;97416415;24/09/2016;0.5
Pierrefonds;97416415;25/09/2016;0.6
Pierrefonds;97416415;26/09/2016;0.8
Pierrefonds;97416415;27/09/2016;1.0
Pierrefonds;97416415;28/09/2016;0.6
Pierrefonds;97416415;29/09/2016;0.5
Pierrefonds;97416415;30/09/2016;0.5
Pierrefonds;97416415;01/10/2016;0.5
Pierrefonds;97416415;02/10/2016;0.3
Pierrefonds;97416415;03/10/2016;0.4
Pierrefonds;97416415;04/10/2016;0.5
Pierrefonds;97416415;05/10/2016;0.4
Pierrefonds;97416415;06/10/2016;0.3
Pierrefonds;97416415;07/10/2016;0.1
Pierrefonds;97416415;08/10/2016;0.5
Pierrefonds;97416415;09/10/2016;0.7
Pierrefonds;97416415;10/10/2016;0.6
Pierrefonds;97416415;11/10/2016;0.5
Pierrefonds;97416415;12/10/2016;0.4
Pierrefonds;97416415;13/10/2016;0.3
Pierrefonds;97416415;14/10/2016;0.6
Pierrefonds;97416415;15/10/2016;0.4
Pierrefonds;97416415;16/10/2016;0.5
Pierrefonds;97416415;17/10/2016;0.7
Pierrefonds;97416415;18/10/2016;0.8
Pierrefonds;97416415;19/10/2016;1.0
Pierrefonds;97416415;20/10/2016;1.1
Pierrefonds;97416415;21/10/2016;1.6
Pierrefonds;97416415;22/10/2016;1.5
Pierrefonds;97416415;23/10/2016;0.5
Pierrefonds;97416415;24/10/2016;0.5
Pierrefonds;97416415;25/10/2016;0.3
Pierrefonds;97416415;26/10/2016;0.6
Pierrefonds;97416415;27/10/2016;0.2
Pierrefonds;97416415;28/10/2016;0.3
Pierrefonds;97416415;29/10/2016;0.5
Pierrefonds;97416415;30/10/2016;0.4
Pierrefonds;97416415;31/10/2016;0.5
Pierrefonds;97416415;01/11/2016;0.5
Pierrefonds;97416415;02/11/2016;0.5
Pierrefonds;97416415;03/11/2016;0.4
Pierrefonds;97416415;04/11/2016;1.9
Pierrefonds;97416415;05/11/2016;1.8
Pierrefonds;97416415;06/11/2016;0.8
Pierrefonds;97416415;07/11/2016;0.6
Pierrefonds;97416415;08/11/2016;0.6
Pierrefonds;97416415;09/11/2016;0.7
Pierrefonds;97416415;10/11/2016;0.4
Pierrefonds;97416415;11/11/2016;0.8
Pierrefonds;97416415;12/11/2016;0.7
Pierrefonds;97416415;13/11/2016;0.7
Pierrefonds;97416415;14/11/2016;0.7
Pierrefonds;97416415;15/11/2016;1.0
Pierrefonds;97416415;16/11/2016;0.6
Pierrefonds;97416415;17/11/2016;0.8
Pierrefonds;97416415;18/11/2016;1.1
Pierrefonds;97416415;19/11/2016;0.7
Pierrefonds;97416415;20/11/2016;0.7
Pierrefonds;97416415;21/11/2016;0.8
Pierrefonds;97416415;22/11/2016;0.7
Pierrefonds;97416415;23/11/2016;1.0
Pierrefonds;97416415;24/11/2016;0.7
Pierrefonds;97416415;25/11/2016;1.2
Pierrefonds;97416415;26/11/2016;0.6
Pierrefonds;97416415;27/11/2016;0.7
Pierrefonds;97416415;28/11/2016;0.5
Pierrefonds;97416415;29/11/2016;0.7
Pierrefonds;97416415;30/11/2016;0.7
Pierrefonds;97416415;01/12/2016;1.0
Pierrefonds;97416415;02/12/2016;0.5
Pierrefonds;97416415;03/12/2016;0.6
Pierrefonds;97416415;04/12/2016;1.1
Pierrefonds;97416415;05/12/2016;1.1
Pierrefonds;97416415;06/12/2016;1.0
Pierrefonds;97416415;07/12/2016;0.8
Pierrefonds;97416415;08/12/2016;1.0
Pierrefonds;97416415;09/12/2016;0.8
Pierrefonds;97416415;10/12/2016;1.0
Pierrefonds;97416415;11/12/2016;0.8
Pierrefonds;97416415;12/12/2016;0.7
Pierrefonds;97416415;13/12/2016;0.8
Pierrefonds;97416415;14/12/2016;0.8
Pierrefonds;97416415;15/12/2016;1.0
Pierrefonds;97416415;16/12/2016;0.9
Pierrefonds;97416415;17/12/2016;0.5
Pierrefonds;97416415;18/12/2016;0.7
Pierrefonds;97416415;19/12/2016;0.9
Pierrefonds;97416415;20/12/2016;0.9
Pierrefonds;97416415;21/12/2016;1.0
Pierrefonds;97416415;22/12/2016;1.0
Pierrefonds;97416415;23/12/2016;1.1
Pierrefonds;97416415;24/12/2016;0.8
Pierrefonds;97416415;25/12/2016;0.8
Pierrefonds;97416415;26/12/2016;1.0
Pierrefonds;97416415;27/12/2016;1.0
Pierrefonds;97416415;28/12/2016;0.8
Pierrefonds;97416415;29/12/2016;0.7
Pierrefonds;97416415;30/12/2016;0.8
Pierrefonds;97416415;31/12/2016;0.8
Ligne-Paradis;97416465;01/01/2016;1.4
Ligne-Paradis;97416465;02/01/2016;1.3
Ligne-Paradis;97416465;03/01/2016;0.3
Ligne-Paradis;97416465;04/01/2016;1.0
Ligne-Paradis;97416465;05/01/2016;1.7
Ligne-Paradis;97416465;06/01/2016;2.5
Ligne-Paradis;97416465;07/01/2016;1.6
Ligne-Paradis;97416465;08/01/2016;1.4
Ligne-Paradis;97416465;09/01/2016;1.6
Ligne-Paradis;97416465;10/01/2016;0.8
Ligne-Paradis;97416465;11/01/2016;0.5
Ligne-Paradis;97416465;12/01/2016;1.4
Ligne-Paradis;97416465;13/01/2016;1.7
Ligne-Paradis;97416465;14/01/2016;1.2
Ligne-Paradis;97416465;15/01/2016;1.1
Ligne-Paradis;97416465;16/01/2016;0.8
Ligne-Paradis;97416465;17/01/2016;0.8
Ligne-Paradis;97416465;18/01/2016;0.6
Ligne-Paradis;97416465;19/01/2016;0.4
Ligne-Paradis;97416465;20/01/2016;1.2
Ligne-Paradis;97416465;21/01/2016;1.2
Ligne-Paradis;97416465;22/01/2016;1.2
Ligne-Paradis;97416465;23/01/2016;1.5
Ligne-Paradis;97416465;24/01/2016;1.2
Ligne-Paradis;97416465;25/01/2016;1.5
Ligne-Paradis;97416465;26/01/2016;1.2
Ligne-Paradis;97416465;27/01/2016;1.8
Ligne-Paradis;97416465;28/01/2016;2.2
Ligne-Paradis;97416465;29/01/2016;1.8
Ligne-Paradis;97416465;30/01/2016;1.4
Ligne-Paradis;97416465;31/01/2016;1.8
Ligne-Paradis;97416465;01/02/2016;1.8
Ligne-Paradis;97416465;02/02/2016;2.1
Ligne-Paradis;97416465;03/02/2016;2.5
Ligne-Paradis;97416465;04/02/2016;0.5
Ligne-Paradis;97416465;05/02/2016;0.1
Ligne-Paradis;97416465;06/02/2016;0.0
Ligne-Paradis;97416465;07/02/2016;0.0
Ligne-Paradis;97416465;08/02/2016;0.5
Ligne-Paradis;97416465;09/02/2016;0.2
Ligne-Paradis;97416465;10/02/2016;0.4
Ligne-Paradis;97416465;11/02/2016;0.0
Ligne-Paradis;97416465;12/02/2016;0.0
Ligne-Paradis;97416465;13/02/2016;0.8
Ligne-Paradis;97416465;14/02/2016;1.0
Ligne-Paradis;97416465;15/02/2016;1.9
Ligne-Paradis;97416465;16/02/2016;1.9
Ligne-Paradis;97416465;17/02/2016;0.5
Ligne-Paradis;97416465;18/02/2016;0.2
Ligne-Paradis;97416465;19/02/2016;0.7
Ligne-Paradis;97416465;20/02/2016;0.6
Ligne-Paradis;97416465;21/02/2016;0.5
Ligne-Paradis;97416465;22/02/2016;0.3
Ligne-Paradis;97416465;23/02/2016;0.3
Ligne-Paradis;97416465;24/02/2016;0.6
Ligne-Paradis;97416465;25/02/2016;0.6
Ligne-Paradis;97416465;26/02/2016;0.3
Ligne-Paradis;97416465;27/02/2016;0.1
Ligne-Paradis;97416465;28/02/2016;0.9
Ligne-Paradis;97416465;29/02/2016;0.7
Ligne-Paradis;97416465;01/03/2016;1.1
Ligne-Paradis;97416465;02/03/2016;0.6
Ligne-Paradis;97416465;03/03/2016;0.3
Ligne-Paradis;97416465;04/03/2016;0.7
Ligne-Paradis;97416465;05/03/2016;0.3
Ligne-Paradis;97416465;06/03/2016;1.3
Ligne-Paradis;97416465;07/03/2016;0.7
Ligne-Paradis;97416465;08/03/2016;0.3
Ligne-Paradis;97416465;09/03/2016;1.6
Ligne-Paradis;97416465;10/03/2016;0.7
Ligne-Paradis;97416465;11/03/2016;1.6
Ligne-Paradis;97416465;12/03/2016;1.0
Ligne-Paradis;97416465;13/03/2016;0.5
Ligne-Paradis;97416465;14/03/2016;0.3
Ligne-Paradis;97416465;15/03/2016;0.1
Ligne-Paradis;97416465;16/03/2016;0.2
Ligne-Paradis;97416465;17/03/2016;0.0
Ligne-Paradis;97416465;18/03/2016;0.0
Ligne-Paradis;97416465;19/03/2016;0.0
Ligne-Paradis;97416465;20/03/2016;0.0
Ligne-Paradis;97416465;21/03/2016;0.0
Ligne-Paradis;97416465;22/03/2016;0.0
Ligne-Paradis;97416465;23/03/2016;0.0
Ligne-Paradis;97416465;24/03/2016;0.0
Ligne-Paradis;97416465;25/03/2016;0.0
Ligne-Paradis;97416465;26/03/2016;0.0
Ligne-Paradis;97416465;27/03/2016;0.0
Ligne-Paradis;97416465;28/03/2016;0.0
Ligne-Paradis;97416465;29/03/2016;0.0
Ligne-Paradis;97416465;30/03/2016;0.0
Ligne-Paradis;97416465;31/03/2016;0.0
Ligne-Paradis;97416465;01/04/2016;0.0
Ligne-Paradis;97416465;02/04/2016;0.0
Ligne-Paradis;97416465;03/04/2016;0.0
Ligne-Paradis;97416465;04/04/2016;0.0
Ligne-Paradis;97416465;05/04/2016;0.0
Ligne-Paradis;97416465;06/04/2016;1.2
Ligne-Paradis;97416465;07/04/2016;0.6
Ligne-Paradis;97416465;08/04/2016;0.9
Ligne-Paradis;97416465;09/04/2016;0.5
Ligne-Paradis;97416465;10/04/2016;0.9
Ligne-Paradis;97416465;11/04/2016;1.1
Ligne-Paradis;97416465;12/04/2016;1.3
Ligne-Paradis;97416465;13/04/2016;2.5
Ligne-Paradis;97416465;14/04/2016;2.1
Ligne-Paradis;97416465;15/04/2016;2.3
Ligne-Paradis;97416465;16/04/2016;3.0
Ligne-Paradis;97416465;17/04/2016;1.7
Ligne-Paradis;97416465;18/04/2016;0.9
Ligne-Paradis;97416465;19/04/2016;0.9
Ligne-Paradis;97416465;20/04/2016;0.9
Ligne-Paradis;97416465;21/04/2016;0.9
Ligne-Paradis;97416465;22/04/2016;1.1
Ligne-Paradis;97416465;23/04/2016;0.8
Ligne-Paradis;97416465;24/04/2016;0.6
Ligne-Paradis;97416465;25/04/2016;0.3
Ligne-Paradis;97416465;26/04/2016;0.3
Ligne-Paradis;97416465;27/04/2016;0.5
Ligne-Paradis;97416465;28/04/2016;0.2
Ligne-Paradis;97416465;29/04/2016;0.4
